lab_sample_id,site_id,site_name,latitude,longitude,collection_date,collection_time,salinity_ppt,temp_do
VM_MI_21_0086_0,8,"Oyster Landing Beach",33.524015,-79.061975,2021-06-08,08:07:00,33.86,25.4
VM_MI_21_0086_1,8,"Oyster Landing Beach",33.524015,-79.061975,2021-06-08,08:07:00,33.86,25.4
VM_MI_21_0086_2,8,"Oyster Landing Beach",33.524015,-79.061975,2021-06-08,08:07:00,33.86,25.4
VM_MI_21_0094_0,8,"Oyster Landing Beach",33.524015,-79.061975,2021-06-22,08:40:00,33.75,26.2
VM_MI_21_0094_1,8,"Oyster Landing Beach",33.524015,-79.061975,2021-06-22,08:40:00,33.75,26.3
VM_MI_21_0094_2,8,"Oyster Landing Beach",33.524015,-79.061975,2021-06-22,08:40:00,33.75,26.2
VM_MI_21_0102_0,8,"Oyster Landing Beach",33.524015,-79.061975,2021-07-13,08:37:00,34.05,28.1
VM_MI_21_0102_1,8,"Oyster Landing Beach",33.524015,-79.061975,2021-07-13,08:37:00,34.05,28.1
VM_MI_21_0102_2,8,"Oyster Landing Beach",33.524015,-79.061975,2021-07-13,08:37:00,34.05,28.1
VM_MI_21_0112_0,8,"Oyster Landing Beach",33.524015,-79.061975,2021-07-27,09:20:00,35.3,28.2
VM_MI_21_0112_1,8,"Oyster Landing Beach",33.524015,-79.061975,2021-07-27,09:20:00,35.3,28.2
VM_MI_21_0112_2,8,"Oyster Landing Beach",33.524015,-79.061975,2021-07-27,09:20:00,35.29,28.1
VM_MI_21_0114_0,8,"Oyster Landing Beach",33.524015,-79.061975,2021-08-10,08:10:00,34.45,29
VM_MI_21_0114_1,8,"Oyster Landing Beach",33.524015,-79.061975,2021-08-10,08:10:00,34.44,29
VM_MI_21_0114_2,8,"Oyster Landing Beach",33.524015,-79.061975,2021-08-10,08:10:00,34.45,29
VM_MI_21_0122_0,8,"Oyster Landing Beach",33.524015,-79.061975,2021-08-24,08:57:00,34.48,28.7
VM_MI_21_0122_1,8,"Oyster Landing Beach",33.524015,-79.061975,2021-08-24,08:57:00,34.47,28.7
VM_MI_21_0122_2,8,"Oyster Landing Beach",33.524015,-79.061975,2021-08-24,08:57:00,34.47,28.7
VM_MI_21_0130_0,8,"Oyster Landing Beach",33.524015,-79.061975,2021-09-14,09:20:00,35.46,26.5
VM_MI_21_0130_1,8,"Oyster Landing Beach",33.524015,-79.061975,2021-09-14,09:20:00,35.46,26.5
VM_MI_21_0130_2,8,"Oyster Landing Beach",33.524015,-79.061975,2021-09-14,09:20:00,35.46,26.5
VM_MI_21_0138_0,8,"Oyster Landing Beach",33.524015,-79.061975,2021-09-28,09:00:00,35.61,23.6
VM_MI_21_0138_1,8,"Oyster Landing Beach",33.524015,-79.061975,2021-09-28,09:00:00,35.62,23.7
VM_MI_21_0138_2,8,"Oyster Landing Beach",33.524015,-79.061975,2021-09-28,09:00:00,35.62,23.6
VM_MI_21_0150_0,8,"Oyster Landing Beach",33.524015,-79.061975,2021-10-12,08:09:00,34.19,22.1
VM_MI_21_0150_1,8,"Oyster Landing Beach",33.524015,-79.061975,2021-10-12,08:09:00,34.19,22.1
VM_MI_21_0150_2,8,"Oyster Landing Beach",33.524015,-79.061975,2021-10-12,08:09:00,34.19,22.1
VM_MI_21_0156_0,8,"Oyster Landing Beach",33.524015,-79.061975,2021-10-26,08:32:00,34.84,21.4
VM_MI_21_0156_1,8,"Oyster Landing Beach",33.524015,-79.061975,2021-10-26,08:32:00,34.84,21.4
VM_MI_21_0156_2,8,"Oyster Landing Beach",33.524015,-79.061975,2021-10-26,08:32:00,34.84,21.4
VM_MI_21_0162_0,8,"Oyster Landing Beach",33.524015,-79.061975,2021-11-02,09:09:00,34.95,19.2
VM_MI_21_0162_1,8,"Oyster Landing Beach",33.524015,-79.061975,2021-11-02,09:09:00,34.95,19.2
VM_MI_21_0162_2,8,"Oyster Landing Beach",33.524015,-79.061975,2021-11-02,09:09:00,34.95,19.2
VM_MI_21_0176_0,8,"Oyster Landing Beach",33.524015,-79.061975,2021-11-16,09:02:00,35.53,14.7
VM_MI_21_0176_1,8,"Oyster Landing Beach",33.524015,-79.061975,2021-11-16,09:02:00,35.54,14.7
VM_MI_21_0176_2,8,"Oyster Landing Beach",33.524015,-79.061975,2021-11-16,09:02:00,35.54,14.7
VM_MI_21_0182_0,8,"Oyster Landing Beach",33.524015,-79.061975,2021-12-07,08:55:00,35.95,14.3
VM_MI_21_0182_1,8,"Oyster Landing Beach",33.524015,-79.061975,2021-12-07,08:55:00,35.94,14.3
VM_MI_21_0182_2,8,"Oyster Landing Beach",33.524015,-79.061975,2021-12-07,08:55:00,35.94,14.2
VM_MI_22_0008_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-01-11,09:30:00,35.07,8.6
VM_MI_22_0008_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-01-11,09:30:00,35.07,8.5
VM_MI_22_0008_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-01-11,09:30:00,35.05,8.5
VM_MI_22_0010_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-01-25,09:45:00,34.68,8.3
VM_MI_22_0010_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-01-25,09:45:00,34.68,8.3
VM_MI_22_0010_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-01-25,09:45:00,34.68,8.4
VM_MI_22_0022_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-02-08,07:57:00,34.76,8.6
VM_MI_22_0022_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-02-08,07:57:00,34.76,8.6
VM_MI_22_0022_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-02-08,07:57:00,34.76,8.6
VM_MI_22_0026_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-02-22,08:56:00,35.5,14.2
VM_MI_22_0026_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-02-22,08:56:00,35.54,14.2
VM_MI_22_0026_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-02-22,08:56:00,35.5,14.2
VM_MI_22_0034_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-03-08,08:14:00,35.48,18.5
VM_MI_22_0034_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-03-08,08:14:00,35.48,18.6
VM_MI_22_0034_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-03-08,08:14:00,35.47,18.6
VM_MI_22_0044_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-03-22,08:51:00,35.38,15.4
VM_MI_22_0044_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-03-22,08:51:00,35.39,15.4
VM_MI_22_0044_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-03-22,08:51:00,35.38,15.4
VM_MI_22_0056_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-04-12,09:12:00,33.7,18.5
VM_MI_22_0056_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-04-12,09:12:00,33.7,18.4
VM_MI_22_0056_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-04-12,09:12:00,33.7,18.4
VM_MI_22_0062_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-04-26,09:55:00,34.26,23.6
VM_MI_22_0062_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-04-26,09:55:00,34.26,23.6
VM_MI_22_0062_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-04-26,09:55:00,34.26,23.7
VM_MI_22_0072_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-05-10,08:20:00,34.78,19.6
VM_MI_22_0072_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-05-10,08:20:00,34.79,19.6
VM_MI_22_0072_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-05-10,08:20:00,34.78,19.5
VM_MI_22_0080_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-05-24,09:00:00,34.31,25.8
VM_MI_22_0080_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-05-24,09:00:00,34.31,25.8
VM_MI_22_0080_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-05-24,09:00:00,34.31,25.7
VM_MI_22_0088_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-06-14,08:04:00,34.96,27.9
VM_MI_22_0088_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-06-14,08:04:00,34.95,28
VM_MI_22_0088_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-06-14,08:04:00,34.95,28
VM_MI_22_0090_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-06-28,09:03:00,35.34,27.7
VM_MI_22_0090_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-06-28,09:03:00,35.32,27.6
VM_MI_22_0090_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-06-28,09:03:00,35.33,27.6
VM_MI_22_0098_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-07-12,07:45:00,34.07,28.3
VM_MI_22_0098_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-07-12,07:45:00,34.07,28.2
VM_MI_22_0098_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-07-12,07:45:00,34.07,28.2
VM_MI_22_0108_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-07-26,08:45:00,34.77,28.6
VM_MI_22_0108_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-07-26,08:45:00,34.76,28.7
VM_MI_22_0108_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-07-26,08:45:00,34.77,28.7
VM_MI_22_0114_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-08-09,07:31:00,35.9,28.5
VM_MI_22_0114_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-08-09,07:31:00,35.9,28.5
VM_MI_22_0114_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-08-09,07:31:00,35.9,28.5
VM_MI_22_0123_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-08-23,08:34:00,34.59,26.7
VM_MI_22_0123_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-08-23,08:34:00,34.59,26.7
VM_MI_22_0123_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-08-23,08:34:00,34.58,26.7
VM_MI_22_0129_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-09-13,08:41:00,35.11,27.9
VM_MI_22_0129_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-09-13,08:41:00,35.07,27.9
VM_MI_22_0129_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-09-13,08:41:00,35.07,27.9
VM_MI_22_0137_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-09-27,07:42:00,35.74,24.9
VM_MI_22_0137_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-09-27,07:42:00,35.74,24.9
VM_MI_22_0137_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-09-27,07:42:00,35.75,24.9
VM_MI_22_0151_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-10-11,08:36:00,35.22,20.6
VM_MI_22_0151_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-10-11,08:36:00,35.23,20.6
VM_MI_22_0151_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-10-11,08:36:00,35.22,20.6
VM_MI_22_0154_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-10-25,07:56:00,35.33,19.6
VM_MI_22_0154_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-10-25,07:56:00,35.33,19.6
VM_MI_22_0154_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-10-25,07:56:00,35.34,19.6
VM_MI_22_0162_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-11-01,08:36:00,35.05,19.8
VM_MI_22_0162_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-11-01,08:36:00,35.06,19.8
VM_MI_22_0162_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-11-01,08:36:00,35.06,19.8
VM_MI_22_0176_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-11-15,08:05:00,35.52,14.7
VM_MI_22_0176_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-11-15,08:05:00,35.53,14.7
VM_MI_22_0176_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-11-15,08:05:00,35.53,14.7
VM_MI_22_0179_0,8,"Oyster Landing Beach",33.524015,-79.061975,2022-12-13,08:05:00,36,11.7
VM_MI_22_0179_1,8,"Oyster Landing Beach",33.524015,-79.061975,2022-12-13,08:05:00,36,11.7
VM_MI_22_0179_2,8,"Oyster Landing Beach",33.524015,-79.061975,2022-12-13,08:05:00,35.99,11.7
VM_MI_23_0002_0,8,"Oyster Landing Beach",33.524015,-79.061975,2023-01-10,07:50:00,35.05,-99999
VM_MI_23_0002_1,8,"Oyster Landing Beach",33.524015,-79.061975,2023-01-10,07:50:00,34.99,-99999
VM_MI_23_0002_2,8,"Oyster Landing Beach",33.524015,-79.061975,2023-01-10,07:50:00,34.99,-99999
