Date,Time,Station,Temp,SpCond,Cond,Salinity,DOsat%,DOsat%Local,DO Conc,Depth,Comments
2016-05-29,15:15:00,RR,19.65,28.15,25.27,17.38,88.2,88.6,7.29,2.06,NA
2016-05-29,15:30:00,RR,19.52,28.70,25.70,17.75,89.3,89.7,7.38,2.25,NA
2016-05-29,15:45:00,RR,19.38,29.22,26.08,18.10,89.9,90.3,7.43,2.44,NA
2016-05-29,16:00:00,RR,19.21,29.70,26.41,18.43,91.9,92.3,7.61,2.61,NA
2016-05-29,16:15:00,RR,19.01,30.14,26.70,18.74,93.3,93.7,7.74,2.76,NA
2016-05-29,16:30:00,RR,18.85,30.46,26.88,18.96,95.4,95.8,7.93,2.88,NA
2016-05-29,16:45:00,RR,18.69,30.76,27.05,19.16,96.8,97.3,8.07,2.97,NA
2016-05-29,17:00:00,RR,18.61,30.94,27.16,19.28,96.9,97.4,8.08,3.04,NA
2016-05-29,17:15:00,RR,18.54,31.11,27.27,19.40,97.7,98.1,8.15,3.08,NA
2016-05-29,17:30:00,RR,18.51,31.20,27.33,19.46,96.6,97.1,8.06,3.10,NA
2016-05-29,17:45:00,RR,18.52,31.23,27.37,19.49,92.9,93.3,7.75,3.08,NA
2016-05-29,18:00:00,RR,18.50,31.26,27.38,19.51,92.3,92.7,7.70,3.04,NA
2016-05-29,18:15:00,RR,18.52,31.36,27.48,19.57,98.3,98.7,8.19,2.97,NA
2016-05-29,18:30:00,RR,18.53,31.34,27.47,19.56,97.5,97.9,8.12,2.87,NA
2016-05-29,18:45:00,RR,18.61,31.40,27.56,19.60,97.4,97.8,8.10,2.76,NA
2016-05-29,19:00:00,RR,18.74,31.20,27.47,19.46,95.2,95.6,7.90,2.64,NA
2016-05-29,19:15:00,RR,18.84,31.03,27.38,19.34,93.8,94.3,7.78,2.52,NA
2016-05-29,19:30:00,RR,18.93,30.79,27.22,19.18,92.1,92.5,7.63,2.40,NA
2016-05-29,19:45:00,RR,18.99,30.52,27.01,18.99,90.4,90.8,7.49,2.28,NA
2016-05-29,20:00:00,RR,19.12,30.13,26.74,18.73,88.6,89.0,7.33,2.16,NA
2016-05-29,20:15:00,RR,19.19,29.78,26.47,18.49,87.2,87.6,7.22,2.04,NA
2016-05-29,20:30:00,RR,19.32,29.29,26.12,18.16,85.9,86.3,7.11,1.92,NA
2016-05-29,20:45:00,RR,19.45,28.73,25.69,17.78,84.3,84.7,6.98,1.80,NA
2016-05-29,21:00:00,RR,19.52,28.27,25.32,17.46,83.0,83.4,6.87,1.68,NA
2016-05-29,21:15:00,RR,19.61,27.73,24.87,17.10,81.5,81.8,6.75,1.57,NA
2016-05-29,21:30:00,RR,19.70,27.20,24.45,16.74,80.1,80.4,6.63,1.46,NA
2016-05-29,21:45:00,RR,19.76,26.74,24.06,16.42,78.8,79.1,6.53,1.35,NA
2016-05-29,22:00:00,RR,19.80,26.24,23.63,16.09,77.5,77.8,6.43,1.25,NA
2016-05-29,22:15:00,RR,19.84,25.74,23.20,15.75,76.4,76.7,6.35,1.15,NA
2016-05-29,22:30:00,RR,19.88,25.28,22.81,15.45,75.6,75.9,6.29,1.06,NA
2016-05-29,22:45:00,RR,19.89,24.73,22.32,15.08,74.8,75.1,6.23,0.96,NA
2016-05-29,23:00:00,RR,19.89,24.21,21.85,14.73,74.2,74.5,6.20,0.88,NA
2016-05-29,23:15:00,RR,19.86,23.68,21.36,14.39,73.8,74.1,6.18,0.80,NA
2016-05-29,23:30:00,RR,19.81,23.15,20.86,14.04,73.7,74.0,6.19,0.72,NA
2016-05-29,23:45:00,RR,19.84,22.77,20.52,13.78,73.3,73.6,6.16,0.65,NA
2016-05-30,00:00:00,RR,19.69,22.35,20.08,13.50,73.4,73.7,6.20,0.58,NA
2016-05-30,00:15:00,RR,19.70,21.88,19.66,13.19,73.2,73.5,6.19,0.53,NA
2016-05-30,00:30:00,RR,19.62,21.46,19.26,12.92,72.7,73.0,6.17,0.50,NA
2016-05-30,00:45:00,RR,19.48,21.23,18.99,12.77,69.3,69.6,5.90,0.54,NA
2016-05-30,01:00:00,RR,19.37,21.00,18.74,12.62,69.7,70.0,5.95,0.61,NA
2016-05-30,01:15:00,RR,19.53,21.24,19.02,12.78,68.1,68.4,5.80,0.68,NA
2016-05-30,01:30:00,RR,19.81,22.41,20.18,13.54,70.9,71.2,5.97,0.78,NA
2016-05-30,01:45:00,RR,19.75,22.75,20.47,13.77,69.3,69.6,5.84,0.90,NA
2016-05-30,02:00:00,RR,19.73,23.43,21.07,14.22,69.2,69.5,5.82,1.03,NA
2016-05-30,02:15:00,RR,19.65,24.07,21.61,14.64,69.7,70.0,5.85,1.17,NA
2016-05-30,02:30:00,RR,19.57,24.78,22.21,15.11,71.5,71.8,6.00,1.33,NA
2016-05-30,02:45:00,RR,19.37,25.65,22.89,15.70,73.8,74.2,6.20,1.50,NA
2016-05-30,03:00:00,RR,19.16,26.43,23.48,16.22,75.7,76.0,6.36,1.68,NA
2016-05-30,03:15:00,RR,18.88,27.27,24.08,16.79,77.5,77.9,6.53,1.87,NA
2016-05-30,03:30:00,RR,18.56,28.10,24.65,17.35,79.1,79.5,6.68,2.05,NA
2016-05-30,03:45:00,RR,18.37,28.77,25.13,17.81,80.6,81.0,6.81,2.25,NA
2016-05-30,04:00:00,RR,18.19,29.40,25.57,18.23,82.8,83.2,7.01,2.44,NA
2016-05-30,04:15:00,RR,18.09,29.77,25.84,18.49,84.3,84.6,7.13,2.61,NA
2016-05-30,04:30:00,RR,17.95,30.14,26.08,18.74,85.2,85.5,7.21,2.76,NA
2016-05-30,04:45:00,RR,17.74,30.51,26.28,18.99,87.0,87.4,7.39,2.89,NA
2016-05-30,05:00:00,RR,17.58,30.76,26.40,19.16,86.9,87.3,7.40,2.99,NA
2016-05-30,05:15:00,RR,17.48,30.92,26.48,19.27,86.9,87.2,7.40,3.04,NA
2016-05-30,05:30:00,RR,17.46,31.01,26.55,19.34,85.9,86.3,7.32,3.07,NA
2016-05-30,05:45:00,RR,17.45,31.07,26.59,19.38,83.5,83.8,7.11,3.07,NA
2016-05-30,06:00:00,RR,17.46,31.09,26.61,19.39,83.8,84.2,7.14,3.06,NA
2016-05-30,06:15:00,RR,17.46,31.12,26.64,19.41,85.4,85.8,7.28,3.02,NA
2016-05-30,06:30:00,RR,17.48,31.18,26.70,19.45,87.7,88.1,7.47,2.95,NA
2016-05-30,06:45:00,RR,17.53,31.22,26.77,19.48,87.5,87.9,7.44,2.86,NA
2016-05-30,07:00:00,RR,17.55,31.28,26.83,19.52,87.4,87.8,7.43,2.75,NA
2016-05-30,07:15:00,RR,17.70,31.11,26.77,19.40,86.2,86.6,7.31,2.63,NA
2016-05-30,07:30:00,RR,17.84,30.90,26.68,19.26,85.2,85.5,7.21,2.51,NA
2016-05-30,07:45:00,RR,17.93,30.67,26.53,19.10,83.9,84.2,7.09,2.39,NA
2016-05-30,08:00:00,RR,18.05,30.39,26.36,18.91,82.6,83.0,6.98,2.27,NA
2016-05-30,08:15:00,RR,18.18,30.05,26.13,18.68,81.3,81.7,6.86,2.15,NA
2016-05-30,08:30:00,RR,18.32,29.67,25.88,18.42,80.0,80.3,6.74,2.02,NA
2016-05-30,08:45:00,RR,18.51,29.14,25.52,18.05,78.6,78.9,6.61,1.90,NA
2016-05-30,09:00:00,RR,18.64,28.63,25.15,17.71,77.3,77.7,6.50,1.78,NA
2016-05-30,09:15:00,RR,18.76,28.14,24.79,17.38,76.3,76.7,6.41,1.65,NA
2016-05-30,09:30:00,RR,18.89,27.60,24.38,17.01,75.5,75.8,6.34,1.54,NA
2016-05-30,09:45:00,RR,19.00,27.15,24.04,16.71,74.7,75.0,6.27,1.42,NA
2016-05-30,10:00:00,RR,19.10,26.64,23.64,16.37,73.9,74.2,6.21,1.31,NA
2016-05-30,10:15:00,RR,19.19,26.16,23.26,16.04,73.1,73.5,6.15,1.20,NA
2016-05-30,10:30:00,RR,19.25,25.71,22.89,15.74,72.4,72.8,6.09,1.10,NA
2016-05-30,10:45:00,RR,19.33,25.22,22.49,15.41,72.3,72.6,6.08,1.00,NA
2016-05-30,11:00:00,RR,19.41,24.77,22.12,15.11,72.1,72.4,6.07,0.90,NA
2016-05-30,11:15:00,RR,19.51,24.19,21.65,14.72,72.3,72.6,6.08,0.81,NA
2016-05-30,11:30:00,RR,19.55,23.67,21.21,14.38,72.3,72.6,6.09,0.73,NA
2016-05-30,11:45:00,RR,19.59,23.21,20.81,14.07,72.6,72.9,6.12,0.65,NA
2016-05-30,12:00:00,RR,19.67,22.77,20.45,13.78,73.1,73.4,6.17,0.57,NA
2016-05-30,12:15:00,RR,19.80,22.32,20.10,13.48,73.8,74.2,6.22,0.49,NA
2016-05-30,12:30:00,RR,19.97,21.89,19.79,13.20,74.8,75.1,6.29,0.42,NA
2016-05-30,12:45:00,RR,20.02,21.47,19.43,12.93,75.8,76.1,6.38,0.36,NA
2016-05-30,13:00:00,RR,20.01,21.07,19.06,12.66,76.3,76.6,6.43,0.32,NA
2016-05-30,13:15:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-05-30,13:30:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-05-30,13:45:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-05-30,14:00:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-05-30,14:15:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-05-30,14:30:00,RR,19.98,21.97,19.86,13.25,75.0,75.3,6.31,0.76,NA
2016-05-30,14:45:00,RR,20.04,22.65,20.50,13.70,76.8,77.2,6.44,0.91,NA
2016-05-30,15:00:00,RR,19.98,23.29,21.06,14.13,75.7,76.1,6.34,1.07,NA
2016-05-30,15:15:00,RR,20.06,24.07,21.80,14.64,78.0,78.3,6.50,1.25,NA
2016-05-30,15:30:00,RR,20.04,24.97,22.60,15.24,80.1,80.5,6.65,1.44,NA
2016-05-30,15:45:00,RR,19.90,25.97,23.44,15.91,82.6,82.9,6.85,1.64,NA
2016-05-30,16:00:00,RR,19.66,26.93,24.18,16.55,85.1,85.5,7.07,1.84,NA
2016-05-30,16:15:00,RR,19.45,27.64,24.71,17.04,86.6,86.9,7.19,2.04,NA
2016-05-30,16:30:00,RR,19.18,28.29,25.15,17.48,88.6,89.0,7.38,2.24,NA
2016-05-30,16:45:00,RR,18.94,28.99,25.63,17.95,90.8,91.2,7.58,2.43,NA
2016-05-30,17:00:00,RR,18.78,29.51,26.01,18.31,93.4,93.8,7.81,2.60,NA
2016-05-30,17:15:00,RR,18.76,29.98,26.41,18.63,97.2,97.6,8.11,2.75,NA
2016-05-30,17:30:00,RR,18.79,30.36,26.76,18.89,97.0,97.4,8.08,2.87,NA
2016-05-30,17:45:00,RR,18.73,30.62,26.95,19.07,99.3,99.7,8.27,2.95,NA
2016-05-30,18:00:00,RR,18.62,30.77,27.02,19.17,100.0,100.4,8.34,3.01,NA
2016-05-30,18:15:00,RR,18.52,30.90,27.08,19.26,98.7,99.2,8.25,3.03,NA
2016-05-30,18:30:00,RR,18.57,30.93,27.13,19.27,97.3,97.8,8.12,3.04,NA
2016-05-30,18:45:00,RR,18.55,30.95,27.14,19.29,97.2,97.6,8.11,3.01,NA
2016-05-30,19:00:00,RR,18.54,30.99,27.16,19.32,98.9,99.3,8.25,2.95,NA
2016-05-30,19:15:00,RR,18.62,31.01,27.23,19.33,100.4,100.8,8.36,2.88,NA
2016-05-30,19:30:00,RR,18.62,31.10,27.31,19.39,100.5,100.9,8.37,2.78,NA
2016-05-30,19:45:00,RR,18.68,31.07,27.32,19.38,99.8,100.2,8.30,2.66,NA
2016-05-30,20:00:00,RR,18.80,30.91,27.25,19.26,97.9,98.3,8.13,2.54,NA
2016-05-30,20:15:00,RR,18.88,30.70,27.11,19.12,95.4,95.8,7.92,2.42,NA
2016-05-30,20:30:00,RR,18.98,30.41,26.91,18.92,92.4,92.8,7.66,2.30,NA
2016-05-30,20:45:00,RR,19.09,30.10,26.70,18.71,90.4,90.8,7.49,2.17,NA
2016-05-30,21:00:00,RR,19.23,29.73,26.45,18.45,88.2,88.6,7.30,2.05,NA
2016-05-30,21:15:00,RR,19.35,29.34,26.18,18.19,86.5,86.9,7.15,1.92,NA
2016-05-30,21:30:00,RR,19.53,28.81,25.80,17.83,84.8,85.1,7.00,1.79,NA
2016-05-30,21:45:00,RR,19.65,28.29,25.39,17.47,83.3,83.7,6.88,1.67,NA
2016-05-30,22:00:00,RR,19.74,27.79,25.00,17.14,81.9,82.2,6.76,1.55,NA
2016-05-30,22:15:00,RR,19.84,27.22,24.54,16.75,80.6,81.0,6.66,1.43,NA
2016-05-30,22:30:00,RR,19.90,26.72,24.12,16.41,79.3,79.7,6.56,1.32,NA
2016-05-30,22:45:00,RR,19.95,26.21,23.69,16.07,78.3,78.7,6.49,1.21,NA
2016-05-30,23:00:00,RR,20.00,25.66,23.21,15.70,77.1,77.4,6.39,1.11,NA
2016-05-30,23:15:00,RR,20.03,25.13,22.74,15.35,76.3,76.6,6.33,1.01,NA
2016-05-30,23:30:00,RR,20.06,24.61,22.29,15.00,75.2,75.6,6.25,0.91,NA
2016-05-30,23:45:00,RR,20.08,24.10,21.84,14.66,74.6,74.9,6.21,0.82,NA
2016-05-31,00:00:00,RR,20.09,23.55,21.35,14.30,74.0,74.4,6.18,0.74,NA
2016-05-31,00:15:00,RR,20.09,23.02,20.86,13.95,73.7,74.0,6.16,0.65,NA
2016-05-31,00:30:00,RR,20.09,22.55,20.43,13.63,73.5,73.8,6.15,0.58,NA
2016-05-31,00:45:00,RR,20.09,22.13,20.05,13.36,73.4,73.7,6.15,0.50,NA
2016-05-31,01:00:00,RR,20.08,21.74,19.69,13.10,73.2,73.5,6.15,0.43,NA
2016-05-31,01:15:00,RR,20.06,21.30,19.29,12.81,73.4,73.7,6.18,0.38,NA
2016-05-31,01:30:00,RR,20.07,20.90,18.93,12.55,73.2,73.5,6.17,0.33,NA
2016-05-31,01:45:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-05-31,02:00:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-05-31,02:15:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-05-31,02:30:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-05-31,02:45:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-05-31,03:00:00,RR,20.02,22.01,19.92,13.28,70.4,70.7,5.92,0.81,NA
2016-05-31,03:15:00,RR,20.00,22.67,20.50,13.71,67.5,67.8,5.66,0.96,NA
2016-05-31,03:30:00,RR,19.98,23.29,21.05,14.12,69.7,70.0,5.84,1.13,NA
2016-05-31,03:45:00,RR,19.86,24.14,21.77,14.69,72.1,72.4,6.03,1.31,NA
2016-05-31,04:00:00,RR,19.74,25.06,22.54,15.30,74.4,74.7,6.21,1.50,NA
2016-05-31,04:15:00,RR,19.60,26.00,23.32,15.93,76.2,76.5,6.35,1.69,NA
2016-05-31,04:30:00,RR,19.43,26.80,23.95,16.47,78.5,78.9,6.55,1.89,NA
2016-05-31,04:45:00,RR,19.31,27.40,24.42,16.87,79.8,80.2,6.66,2.09,NA
2016-05-31,05:00:00,RR,19.19,27.99,24.88,17.27,81.9,82.3,6.83,2.28,NA
2016-05-31,05:15:00,RR,19.02,28.57,25.31,17.67,84.7,85.0,7.07,2.46,NA
2016-05-31,05:30:00,RR,18.85,29.06,25.65,18.00,86.8,87.2,7.26,2.62,NA
2016-05-31,05:45:00,RR,18.69,29.55,25.99,18.34,88.3,88.7,7.39,2.76,NA
2016-05-31,06:00:00,RR,18.55,29.86,26.18,18.55,88.9,89.3,7.45,2.86,NA
2016-05-31,06:15:00,RR,18.46,30.07,26.31,18.69,89.1,89.5,7.48,2.94,NA
2016-05-31,06:30:00,RR,18.42,30.19,26.40,18.77,88.4,88.7,7.41,2.98,NA
2016-05-31,06:45:00,RR,18.41,30.25,26.44,18.81,85.9,86.2,7.21,2.99,NA
2016-05-31,07:00:00,RR,18.49,30.26,26.50,18.82,87.2,87.6,7.31,2.97,NA
2016-05-31,07:15:00,RR,18.46,30.31,26.53,18.86,88.8,89.2,7.44,2.92,NA
2016-05-31,07:30:00,RR,18.62,30.31,26.62,18.85,90.0,90.4,7.52,2.84,NA
2016-05-31,07:45:00,RR,18.48,30.40,26.61,18.92,90.0,90.4,7.53,2.75,NA
2016-05-31,08:00:00,RR,18.56,30.38,26.64,18.90,89.7,90.0,7.50,2.63,NA
2016-05-31,08:15:00,RR,18.87,30.14,26.61,18.73,88.6,89.0,7.37,2.51,NA
2016-05-31,08:30:00,RR,19.02,29.98,26.56,18.62,87.9,88.3,7.30,2.39,NA
2016-05-31,08:45:00,RR,19.19,29.72,26.42,18.45,86.8,87.2,7.19,2.27,NA
2016-05-31,09:00:00,RR,19.35,29.47,26.29,18.28,86.1,86.5,7.12,2.14,NA
2016-05-31,09:15:00,RR,19.51,29.15,26.10,18.06,85.0,85.4,7.01,2.02,NA
2016-05-31,09:30:00,RR,19.68,28.78,25.86,17.81,84.1,84.4,6.92,1.89,NA
2016-05-31,09:45:00,RR,19.82,28.23,25.44,17.43,82.5,82.8,6.79,1.77,NA
2016-05-31,10:00:00,RR,19.96,27.71,25.05,17.08,81.4,81.8,6.70,1.64,NA
2016-05-31,10:15:00,RR,20.10,27.18,24.63,16.72,80.6,80.9,6.63,1.52,NA
2016-05-31,10:30:00,RR,20.21,26.55,24.12,16.29,79.7,80.0,6.55,1.40,NA
2016-05-31,10:45:00,RR,20.31,26.17,23.82,16.04,79.4,79.8,6.53,1.29,NA
2016-05-31,11:00:00,RR,20.42,25.58,23.35,15.65,78.8,79.1,6.48,1.18,NA
2016-05-31,11:15:00,RR,20.49,25.13,22.97,15.35,78.9,79.3,6.49,1.08,NA
2016-05-31,11:30:00,RR,20.55,24.68,22.58,15.04,78.5,78.9,6.47,0.98,NA
2016-05-31,11:45:00,RR,20.63,24.18,22.16,14.71,78.6,78.9,6.47,0.88,NA
2016-05-31,12:00:00,RR,20.71,23.72,21.78,14.40,79.0,79.3,6.51,0.79,NA
2016-05-31,12:15:00,RR,20.88,23.13,21.30,14.01,80.0,80.3,6.58,0.70,NA
2016-05-31,12:30:00,RR,20.90,22.79,21.01,13.79,80.5,80.9,6.63,0.62,NA
2016-05-31,12:45:00,RR,21.07,22.24,20.57,13.42,81.7,82.0,6.72,0.53,NA
2016-05-31,13:00:00,RR,21.16,21.71,20.12,13.07,82.3,82.6,6.77,0.46,NA
2016-05-31,13:15:00,RR,21.25,21.29,19.77,12.80,83.4,83.7,6.86,0.39,NA
2016-05-31,13:30:00,RR,21.35,20.83,19.38,12.50,84.6,85.0,6.97,0.32,NA
2016-05-31,13:45:00,RR,21.42,20.28,18.89,12.13,86.0,86.4,7.08,0.26,NA
2016-05-31,14:00:00,RR,21.59,19.90,18.61,11.89,87.3,87.7,7.18,0.21,NA
2016-05-31,14:15:00,RR,21.58,19.45,18.18,11.60,88.6,89.0,7.30,0.20,NA
2016-05-31,14:30:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-05-31,14:45:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-05-31,15:00:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-05-31,15:15:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-05-31,15:30:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-05-31,15:45:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-05-31,16:00:00,RR,21.52,22.32,20.84,13.47,85.1,85.5,6.95,1.05,NA
2016-05-31,16:15:00,RR,21.64,23.19,21.70,14.04,87.5,87.9,7.10,1.26,NA
2016-05-31,16:30:00,RR,21.70,24.25,22.72,14.75,90.1,90.5,7.27,1.47,NA
2016-05-31,16:45:00,RR,21.71,25.39,23.80,15.51,94.1,94.5,7.56,1.69,NA
2016-05-31,17:00:00,RR,21.66,26.33,24.65,16.14,97.1,97.5,7.78,1.92,NA
2016-05-31,17:15:00,RR,21.48,27.09,25.27,16.65,99.5,99.9,7.97,2.15,NA
2016-05-31,17:30:00,RR,21.15,27.85,25.81,17.17,103.1,103.5,8.29,2.37,NA
2016-05-31,17:45:00,RR,20.99,28.52,26.34,17.62,106.8,107.2,8.59,2.58,NA
2016-05-31,18:00:00,RR,21.02,28.91,26.72,17.89,110.0,110.5,8.83,2.76,NA
2016-05-31,18:15:00,RR,20.98,29.12,26.88,18.02,110.3,110.8,8.85,2.91,NA
2016-05-31,18:30:00,RR,20.79,29.29,26.93,18.14,111.0,111.5,8.94,3.02,NA
2016-05-31,18:45:00,RR,20.57,29.45,26.96,18.26,110.2,110.7,8.90,3.10,NA
2016-05-31,19:00:00,RR,20.37,29.68,27.06,18.41,110.7,111.1,8.96,3.14,NA
2016-05-31,19:15:00,RR,20.30,29.75,27.08,18.46,109.8,110.3,8.90,3.17,NA
2016-05-31,19:30:00,RR,20.20,29.83,27.09,18.51,106.3,106.8,8.64,3.18,NA
2016-05-31,19:45:00,RR,20.11,29.89,27.10,18.56,107.9,108.4,8.78,3.17,NA
2016-05-31,20:00:00,RR,20.06,29.92,27.10,18.58,105.0,105.4,8.54,3.14,NA
2016-05-31,20:15:00,RR,20.07,29.94,27.13,18.60,108.0,108.4,8.79,3.09,NA
2016-05-31,20:30:00,RR,20.18,29.99,27.23,18.62,109.2,109.7,8.87,3.00,NA
2016-05-31,20:45:00,RR,20.26,29.99,27.27,18.63,109.1,109.5,8.84,2.90,NA
2016-05-31,21:00:00,RR,20.35,30.06,27.39,18.67,109.9,110.4,8.90,2.77,NA
2016-05-31,21:15:00,RR,20.62,29.95,27.45,18.60,108.4,108.8,8.73,2.64,NA
2016-05-31,21:30:00,RR,20.75,29.82,27.39,18.50,106.0,106.5,8.52,2.51,NA
2016-05-31,21:45:00,RR,20.85,29.61,27.26,18.36,103.8,104.2,8.33,2.36,NA
2016-05-31,22:00:00,RR,20.89,29.39,27.09,18.21,101.1,101.5,8.12,2.22,NA
2016-05-31,22:15:00,RR,20.95,29.10,26.85,18.01,98.3,98.8,7.90,2.08,NA
2016-05-31,22:30:00,RR,21.05,28.70,26.54,17.74,95.4,95.9,7.66,1.93,NA
2016-05-31,22:45:00,RR,21.15,28.20,26.13,17.40,92.2,92.6,7.41,1.80,NA
2016-05-31,23:00:00,RR,21.24,27.73,25.74,17.08,90.3,90.7,7.25,1.67,NA
2016-05-31,23:15:00,RR,21.27,27.21,25.27,16.73,87.9,88.2,7.07,1.55,NA
2016-05-31,23:30:00,RR,21.31,26.67,24.79,16.37,85.9,86.3,6.92,1.43,NA
2016-05-31,23:45:00,RR,21.32,26.14,24.30,16.01,84.0,84.3,6.77,1.32,NA
2016-06-01,00:00:00,RR,21.29,25.65,23.83,15.68,82.2,82.6,6.65,1.21,NA
2016-06-01,00:15:00,RR,21.28,25.07,23.29,15.30,80.7,81.0,6.54,1.11,NA
2016-06-01,00:30:00,RR,21.26,24.57,22.81,14.96,79.3,79.7,6.45,1.01,NA
2016-06-01,00:45:00,RR,21.23,24.01,22.28,14.59,78.0,78.3,6.36,0.91,NA
2016-06-01,01:00:00,RR,21.19,23.50,21.79,14.25,76.6,76.9,6.26,0.82,NA
2016-06-01,01:15:00,RR,21.13,23.01,21.31,13.93,75.8,76.1,6.21,0.74,NA
2016-06-01,01:30:00,RR,21.09,22.55,20.87,13.63,75.0,75.3,6.16,0.65,NA
2016-06-01,01:45:00,RR,21.04,22.16,20.48,13.37,74.3,74.7,6.12,0.58,NA
2016-06-01,02:00:00,RR,20.98,21.72,20.05,13.08,73.8,74.2,6.10,0.51,NA
2016-06-01,02:15:00,RR,20.94,21.30,19.65,12.80,73.2,73.5,6.06,0.44,NA
2016-06-01,02:30:00,RR,20.89,20.96,19.31,12.58,73.1,73.5,6.07,0.38,NA
2016-06-01,02:45:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-06-01,03:00:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-06-01,03:15:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-06-01,03:30:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-06-01,03:45:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-06-01,04:00:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2016-06-01,04:15:00,RR,20.95,21.78,20.10,13.12,70.7,71.0,5.84,0.89,NA
2016-06-01,04:30:00,RR,20.94,22.48,20.73,13.58,68.8,69.1,5.67,1.06,NA
2016-06-01,04:45:00,RR,20.93,23.23,21.42,14.07,71.4,71.7,5.87,1.25,NA
2016-06-01,05:00:00,RR,20.85,24.07,22.16,14.63,73.8,74.1,6.05,1.45,NA
2016-06-01,05:15:00,RR,20.72,25.16,23.10,15.36,76.4,76.7,6.26,1.65,NA
2016-06-01,05:30:00,RR,20.55,26.02,23.81,15.94,78.4,78.8,6.42,1.87,NA
2016-06-01,05:45:00,RR,20.45,26.79,24.46,16.46,80.6,81.0,6.60,2.09,NA
2016-06-01,06:00:00,RR,20.37,27.45,25.02,16.90,82.9,83.3,6.78,2.31,NA
2016-06-01,06:15:00,RR,20.27,28.09,25.55,17.33,85.8,86.2,7.01,2.51,NA
2016-06-01,06:30:00,RR,20.06,28.50,25.81,17.61,87.9,88.2,7.19,2.69,NA
2016-06-01,06:45:00,RR,19.81,28.86,26.00,17.86,89.2,89.6,7.33,2.84,NA
2016-06-01,07:00:00,RR,19.59,29.12,26.11,18.04,89.1,89.5,7.34,2.96,NA
2016-06-01,07:15:00,RR,19.50,29.28,26.20,18.15,89.4,89.7,7.37,3.06,NA
2016-06-01,07:30:00,RR,19.46,29.39,26.29,18.22,89.3,89.7,7.37,3.11,NA
2016-06-01,07:45:00,RR,19.43,29.48,26.35,18.29,88.9,89.3,7.33,3.13,NA
2016-06-01,08:00:00,RR,19.45,29.52,26.39,18.31,87.7,88.1,7.24,3.13,NA
2016-06-01,08:15:00,RR,19.45,29.57,26.43,18.34,89.8,90.2,7.40,3.10,NA
2016-06-01,08:30:00,RR,19.50,29.58,26.47,18.35,91.5,91.9,7.54,3.04,NA
2016-06-01,08:45:00,RR,19.59,29.59,26.54,18.36,93.9,94.3,7.72,2.94,NA
2016-06-01,09:00:00,RR,19.74,29.60,26.63,18.36,95.0,95.4,7.79,2.83,NA
2016-06-01,09:15:00,RR,19.66,29.63,26.60,18.38,93.4,93.8,7.67,2.71,NA
2016-06-01,09:30:00,RR,19.93,29.44,26.59,18.25,92.5,92.9,7.56,2.58,NA
2016-06-01,09:45:00,RR,20.09,29.27,26.53,18.14,91.6,92.0,7.47,2.44,NA
2016-06-01,10:00:00,RR,20.34,29.07,26.48,18.00,91.7,92.1,7.45,2.32,NA
2016-06-01,10:15:00,RR,20.49,28.78,26.30,17.80,90.2,90.6,7.32,2.19,NA
2016-06-01,10:30:00,RR,20.62,28.51,26.13,17.62,88.9,89.3,7.20,2.06,NA
2016-06-01,10:45:00,RR,20.80,28.18,25.92,17.39,88.4,88.8,7.15,1.93,NA
2016-06-01,11:00:00,RR,20.89,27.74,25.57,17.10,86.7,87.1,7.01,1.81,NA
2016-06-01,11:15:00,RR,20.99,27.32,25.23,16.81,85.8,86.1,6.93,1.68,NA
2016-06-01,11:30:00,RR,21.12,26.85,24.86,16.49,85.0,85.4,6.87,1.56,NA
