Date,Time,Station,Temp,SpCond,Cond,Salinity,DOsat%,DOsat%Local,DO Conc,Depth,Comments
2017-04-27,10:00:00,RR,10.39,8.29,5.98,4.63,79.0,78.6,8.58,1.82,Cond flagged by spike screen
2017-04-27,10:15:00,RR,10.26,11.37,8.17,6.49,80.2,79.7,8.63,2.10,Cond flagged by spike screen
2017-04-27,10:30:00,RR,10.16,14.19,10.17,8.23,81.7,81.2,8.72,2.37,NA
2017-04-27,10:45:00,RR,10.04,17.05,12.18,10.03,83.7,83.2,8.85,2.61,NA
2017-04-27,11:00:00,RR,9.98,19.53,13.93,11.63,86.1,85.6,9.03,2.81,NA
2017-04-27,11:15:00,RR,9.91,21.49,15.30,12.90,88.1,87.6,9.17,2.96,NA
2017-04-27,11:30:00,RR,9.85,22.75,16.17,13.71,89.3,88.8,9.26,3.04,NA
2017-04-27,11:45:00,RR,9.79,23.73,16.83,14.36,89.9,89.4,9.30,3.10,NA
2017-04-27,12:00:00,RR,9.74,24.45,17.32,14.83,90.4,89.9,9.33,3.14,NA
2017-04-27,12:15:00,RR,9.71,25.05,17.74,15.23,90.9,90.4,9.37,3.17,NA
2017-04-27,12:30:00,RR,9.69,25.61,18.12,15.60,91.4,90.9,9.41,3.18,NA
2017-04-27,12:45:00,RR,9.65,26.17,18.50,15.97,91.8,91.3,9.44,3.19,NA
2017-04-27,13:00:00,RR,9.61,26.69,18.84,16.31,92.3,91.8,9.47,3.17,NA
2017-04-27,13:15:00,RR,9.60,27.03,19.07,16.53,92.4,91.9,9.47,3.13,NA
2017-04-27,13:30:00,RR,9.64,27.04,19.11,16.54,93.1,92.6,9.53,3.07,NA
2017-04-27,13:45:00,RR,9.68,27.23,19.26,16.67,92.7,92.2,9.48,2.96,Cond flagged by spike screen
2017-04-27,14:00:00,RR,9.71,28.43,20.12,17.48,92.4,91.9,9.39,2.85,Cond flagged by spike screen
2017-04-27,14:15:00,RR,10.15,28.54,20.45,17.57,93.2,92.7,9.37,2.73,Cond flagged by spike screen
2017-04-27,14:30:00,RR,10.19,26.97,19.34,16.51,92.5,92.0,9.36,2.59,Cond flagged by spike screen
2017-04-27,14:45:00,RR,10.60,25.44,18.44,15.50,92.6,92.1,9.34,2.45,Cond flagged by spike screen
2017-04-27,15:00:00,RR,11.05,23.48,17.23,14.22,92.9,92.4,9.35,2.30,NA
2017-04-27,15:15:00,RR,11.22,20.68,15.24,12.39,91.2,90.7,9.25,2.14,NA
2017-04-27,15:30:00,RR,11.39,17.87,13.22,10.57,89.7,89.2,9.17,1.99,NA
2017-04-27,15:45:00,RR,11.46,15.34,11.37,8.97,88.4,88.0,9.12,1.84,NA
2017-04-27,16:00:00,RR,11.55,13.48,10.02,7.80,87.2,86.7,9.04,1.70,NA
2017-04-27,16:15:00,RR,11.65,11.38,8.48,6.50,86.6,86.1,9.03,1.56,NA
2017-04-27,16:30:00,RR,11.76,9.63,7.20,5.44,86.4,85.9,9.05,1.42,NA
2017-04-27,16:45:00,RR,11.87,8.43,6.31,4.71,86.5,86.0,9.08,1.30,NA
2017-04-27,17:00:00,RR,11.95,7.22,5.42,3.99,86.5,86.0,9.11,1.18,NA
2017-04-27,17:15:00,RR,12.00,6.10,4.59,3.34,86.3,85.8,9.11,1.06,NA
2017-04-27,17:30:00,RR,12.04,5.31,4.00,2.88,86.2,85.7,9.12,0.95,NA
2017-04-27,17:45:00,RR,12.05,4.70,3.54,2.53,86.2,85.7,9.13,0.85,NA
2017-04-27,18:00:00,RR,12.04,4.25,3.20,2.27,86.1,85.6,9.14,0.75,NA
2017-04-27,18:15:00,RR,12.03,3.89,2.92,2.07,86.1,85.6,9.15,0.66,NA
2017-04-27,18:30:00,RR,12.02,3.58,2.69,1.90,86.0,85.5,9.15,0.58,NA
2017-04-27,18:45:00,RR,12.02,3.29,2.47,1.73,86.0,85.5,9.17,0.50,NA
2017-04-27,19:00:00,RR,12.01,3.10,2.33,1.63,86.1,85.6,9.19,0.43,NA
2017-04-27,19:15:00,RR,12.02,2.88,2.16,1.50,86.1,85.7,9.19,0.36,NA
2017-04-27,19:30:00,RR,12.03,2.67,2.01,1.39,86.3,85.8,9.21,0.30,NA
2017-04-27,19:45:00,RR,12.04,2.52,1.89,1.31,86.2,85.7,9.20,0.25,NA
2017-04-27,20:00:00,RR,12.05,2.37,1.78,1.23,86.1,85.7,9.20,0.27,NA
2017-04-27,20:15:00,RR,12.03,2.38,1.79,1.23,86.2,85.7,9.21,0.37,NA
2017-04-27,20:30:00,RR,12.03,2.88,2.17,1.50,86.2,85.7,9.20,0.47,NA
2017-04-27,20:45:00,RR,12.02,3.07,2.31,1.61,85.8,85.3,9.15,0.62,NA
2017-04-27,21:00:00,RR,12.03,3.34,2.51,1.76,85.6,85.1,9.11,0.81,NA
2017-04-27,21:15:00,RR,12.06,3.73,2.81,1.98,85.0,84.5,9.04,1.03,Cond flagged by spike screen
2017-04-27,21:30:00,RR,12.07,4.13,3.11,2.21,85.1,84.7,9.04,1.28,Cond flagged by spike screen
2017-04-27,21:45:00,RR,12.01,5.64,4.24,3.07,85.3,84.9,9.02,1.55,Cond flagged by spike screen
2017-04-27,22:00:00,RR,11.87,9.22,6.91,5.19,86.3,85.8,9.03,1.84,Cond flagged by spike screen
2017-04-27,22:15:00,RR,11.72,12.09,9.03,6.94,87.0,86.5,9.04,2.13,Cond flagged by spike screen
2017-04-27,22:30:00,RR,11.54,15.15,11.26,8.85,88.4,87.9,9.10,2.42,NA
2017-04-27,22:45:00,RR,11.30,17.84,13.17,10.55,89.8,89.3,9.20,2.67,NA
2017-04-27,23:00:00,RR,11.04,20.15,14.78,12.04,91.3,90.8,9.32,2.88,NA
2017-04-27,23:15:00,RR,10.86,21.83,15.94,13.13,92.5,92.0,9.42,3.02,NA
2017-04-27,23:30:00,RR,10.74,22.87,16.64,13.81,93.5,92.9,9.50,3.11,NA
2017-04-27,23:45:00,RR,10.66,23.90,17.36,14.49,94.4,93.8,9.57,3.18,NA
2017-04-28,00:00:00,RR,10.60,24.68,17.89,15.00,95.2,94.7,9.63,3.24,NA
2017-04-28,00:15:00,RR,10.51,25.50,18.44,15.54,96.2,95.6,9.72,3.29,NA
2017-04-28,00:30:00,RR,10.40,26.32,18.98,16.09,97.3,96.7,9.82,3.33,NA
2017-04-28,00:45:00,RR,10.29,26.71,19.20,16.34,98.0,97.5,9.90,3.36,NA
2017-04-28,01:00:00,RR,10.19,27.12,19.45,16.61,98.9,98.4,10.00,3.39,NA
2017-04-28,01:15:00,RR,10.12,27.44,19.64,16.83,99.4,98.8,10.05,3.40,NA
2017-04-28,01:30:00,RR,10.06,27.79,19.86,17.06,99.6,99.1,10.07,3.38,NA
2017-04-28,01:45:00,RR,10.03,28.00,19.99,17.20,99.6,99.0,10.06,3.32,Cond flagged by spike screen
2017-04-28,02:00:00,RR,10.05,27.88,19.92,17.12,99.7,99.2,10.08,3.24,Cond flagged by spike screen
2017-04-28,02:15:00,RR,10.08,28.79,20.58,17.73,99.5,99.0,10.01,3.13,Cond flagged by spike screen
2017-04-28,02:30:00,RR,10.17,32.12,23.02,19.98,97.6,97.1,9.66,3.02,Cond flagged by spike screen
2017-04-28,02:45:00,RR,10.23,31.73,22.78,19.72,97.8,97.2,9.68,2.92,Cond flagged by spike screen
2017-04-28,03:00:00,RR,10.39,30.57,22.04,18.94,95.4,94.9,9.46,2.80,Cond flagged by spike screen
2017-04-28,03:15:00,RR,10.53,29.20,21.13,18.02,93.1,92.6,9.25,2.66,NA
2017-04-28,03:30:00,RR,10.65,27.66,20.08,16.99,91.1,90.6,9.09,2.51,NA
2017-04-28,03:45:00,RR,10.74,26.59,19.34,16.27,89.7,89.2,8.98,2.34,NA
2017-04-28,04:00:00,RR,10.86,24.93,18.20,15.17,87.8,87.3,8.82,2.19,NA
2017-04-28,04:15:00,RR,11.01,22.83,16.73,13.79,85.9,85.4,8.68,2.04,NA
2017-04-28,04:30:00,RR,11.15,20.57,15.13,12.31,84.1,83.7,8.55,1.89,NA
2017-04-28,04:45:00,RR,11.29,18.10,13.36,10.72,82.5,82.0,8.44,1.75,NA
2017-04-28,05:00:00,RR,11.40,16.08,11.90,9.43,81.5,81.0,8.39,1.62,NA
2017-04-28,05:15:00,RR,11.49,14.15,10.50,8.22,80.4,79.9,8.32,1.49,NA
2017-04-28,05:30:00,RR,11.58,12.36,9.19,7.11,79.5,79.1,8.27,1.36,NA
2017-04-28,05:45:00,RR,11.65,11.17,8.32,6.37,79.0,78.5,8.24,1.24,NA
2017-04-28,06:00:00,RR,11.71,9.74,7.27,5.50,78.7,78.3,8.25,1.13,NA
2017-04-28,06:15:00,RR,11.78,8.34,6.24,4.66,78.6,78.1,8.27,1.02,NA
2017-04-28,06:30:00,RR,11.84,7.18,5.38,3.97,78.7,78.3,8.30,0.92,NA
2017-04-28,06:45:00,RR,11.87,6.26,4.69,3.43,78.6,78.2,8.32,0.82,NA
2017-04-28,07:00:00,RR,11.90,5.62,4.21,3.06,78.7,78.2,8.34,0.73,NA
2017-04-28,07:15:00,RR,11.93,5.06,3.80,2.74,78.8,78.3,8.36,0.64,NA
2017-04-28,07:30:00,RR,11.94,4.71,3.53,2.53,78.8,78.3,8.37,0.55,NA
2017-04-28,07:45:00,RR,11.97,4.34,3.26,2.32,78.9,78.4,8.38,0.47,NA
2017-04-28,08:00:00,RR,11.97,4.06,3.05,2.16,78.9,78.4,8.39,0.40,NA
2017-04-28,08:15:00,RR,12.01,3.81,2.86,2.02,78.9,78.4,8.39,0.33,NA
2017-04-28,08:30:00,RR,12.04,3.56,2.68,1.89,79.0,78.5,8.41,0.27,NA
2017-04-28,08:45:00,RR,12.08,3.37,2.54,1.78,79.0,78.6,8.41,0.22,NA
2017-04-28,09:00:00,RR,12.09,3.22,2.43,1.70,78.6,78.1,8.36,0.26,NA
2017-04-28,09:15:00,RR,12.20,3.21,2.43,1.69,79.4,79.0,8.43,0.36,NA
2017-04-28,09:30:00,RR,12.19,3.73,2.82,1.98,79.3,78.9,8.41,0.47,NA
2017-04-28,09:45:00,RR,12.13,4.01,3.02,2.14,78.9,78.5,8.37,0.65,NA
2017-04-28,10:00:00,RR,12.13,4.66,3.52,2.51,77.8,77.4,8.23,0.85,Cond flagged by spike screen
2017-04-28,10:15:00,RR,12.15,5.37,4.05,2.91,77.0,76.6,8.12,1.09,Cond flagged by spike screen
2017-04-28,10:30:00,RR,12.09,6.09,4.59,3.33,76.6,76.2,8.07,1.35,Cond flagged by spike screen
2017-04-28,10:45:00,RR,12.04,8.91,6.70,5.00,77.5,77.1,8.09,1.62,Cond flagged by spike screen
2017-04-28,11:00:00,RR,11.94,11.84,8.89,6.79,78.6,78.1,8.12,1.90,Cond flagged by spike screen
2017-04-28,11:15:00,RR,11.84,14.09,10.55,8.18,79.7,79.2,8.18,2.18,NA
2017-04-28,11:30:00,RR,11.67,16.67,12.43,9.81,81.3,80.8,8.30,2.43,NA
2017-04-28,11:45:00,RR,11.55,18.89,14.04,11.23,83.3,82.9,8.45,2.66,NA
2017-04-28,12:00:00,RR,11.44,20.91,15.50,12.54,86.1,85.6,8.68,2.84,NA
2017-04-28,12:15:00,RR,11.37,22.20,16.42,13.38,87.9,87.4,8.84,2.96,NA
2017-04-28,12:30:00,RR,11.32,23.16,17.11,14.01,89.0,88.5,8.92,3.04,NA
2017-04-28,12:45:00,RR,11.29,23.96,17.68,14.54,90.0,89.5,8.99,3.09,NA
2017-04-28,13:00:00,RR,11.25,24.52,18.08,14.91,90.7,90.2,9.05,3.13,NA
2017-04-28,13:15:00,RR,11.22,25.07,18.47,15.27,91.4,90.8,9.10,3.15,NA
2017-04-28,13:30:00,RR,11.23,25.45,18.76,15.53,92.2,91.6,9.16,3.16,NA
2017-04-28,13:45:00,RR,11.19,25.88,19.05,15.81,92.7,92.2,9.21,3.15,NA
2017-04-28,14:00:00,RR,11.22,26.14,19.26,15.98,92.8,92.2,9.20,3.11,Cond flagged by spike screen
2017-04-28,14:15:00,RR,11.18,26.17,19.26,16.00,93.2,92.7,9.25,3.04,Cond flagged by spike screen
2017-04-28,14:30:00,RR,11.44,26.14,19.37,15.99,93.9,93.3,9.26,2.94,Cond flagged by spike screen
2017-04-28,14:45:00,RR,11.31,28.10,20.75,17.30,92.8,92.3,9.11,2.82,Temp and Cond flagged by spike screen
2017-04-28,15:00:00,RR,11.44,28.53,21.14,17.59,92.3,91.8,9.01,2.70,Temp and Cond flagged by spike screen
2017-04-28,15:15:00,RR,12.10,27.11,20.44,16.65,92.5,92.0,8.96,2.56,Temp and Cond flagged by spike screen
2017-04-28,15:30:00,RR,12.41,25.91,19.67,15.85,92.0,91.4,8.89,2.42,Cond flagged by spike screen
2017-04-28,15:45:00,RR,12.86,24.03,18.46,14.61,91.2,90.7,8.80,2.27,NA
2017-04-28,16:00:00,RR,13.26,22.13,17.17,13.36,90.2,89.6,8.69,2.12,NA
2017-04-28,16:15:00,RR,13.68,19.25,15.09,11.48,88.5,88.0,8.56,1.96,NA
2017-04-28,16:30:00,RR,13.90,17.05,13.44,10.07,87.1,86.7,8.46,1.81,NA
2017-04-28,16:45:00,RR,13.92,14.81,11.67,8.65,85.7,85.2,8.39,1.66,NA
2017-04-28,17:00:00,RR,14.04,13.02,10.29,7.52,85.0,84.6,8.36,1.52,NA
2017-04-28,17:15:00,RR,14.26,11.25,8.94,6.43,85.0,84.5,8.37,1.39,NA
2017-04-28,17:30:00,RR,14.39,9.89,7.89,5.60,84.9,84.4,8.38,1.26,NA
2017-04-28,17:45:00,RR,14.52,8.66,6.93,4.85,84.8,84.4,8.39,1.14,NA
2017-04-28,18:00:00,RR,14.59,7.61,6.09,4.23,84.5,84.1,8.38,1.03,NA
2017-04-28,18:15:00,RR,14.64,6.63,5.32,3.65,84.4,83.9,8.38,0.92,NA
2017-04-28,18:30:00,RR,14.65,5.83,4.68,3.18,84.2,83.8,8.39,0.82,NA
2017-04-28,18:45:00,RR,14.65,5.28,4.23,2.86,84.1,83.6,8.39,0.73,NA
2017-04-28,19:00:00,RR,14.63,4.81,3.86,2.59,84.0,83.5,8.41,0.64,NA
2017-04-28,19:15:00,RR,14.64,4.44,3.56,2.38,84.0,83.5,8.41,0.56,NA
2017-04-28,19:30:00,RR,14.64,4.07,3.27,2.17,84.0,83.6,8.43,0.48,NA
2017-04-28,19:45:00,RR,14.65,3.81,3.06,2.02,84.1,83.6,8.44,0.41,NA
2017-04-28,20:00:00,RR,14.66,3.54,2.84,1.87,84.3,83.8,8.47,0.34,NA
2017-04-28,20:15:00,RR,14.66,3.33,2.68,1.76,84.3,83.8,8.47,0.27,NA
2017-04-28,20:30:00,RR,14.69,3.07,2.47,1.61,84.4,83.9,8.48,0.22,NA
2017-04-28,20:45:00,RR,14.69,2.96,2.38,1.55,84.2,83.7,8.47,0.21,NA
2017-04-28,21:00:00,RR,14.69,2.89,2.32,1.51,83.7,83.2,8.42,0.32,NA
2017-04-28,21:15:00,RR,14.70,3.18,2.55,1.67,84.0,83.5,8.44,0.40,NA
2017-04-28,21:30:00,RR,14.70,3.71,2.98,1.97,83.6,83.1,8.38,0.54,NA
2017-04-28,21:45:00,RR,14.64,3.90,3.13,2.08,83.3,82.8,8.36,0.72,NA
2017-04-28,22:00:00,RR,14.67,4.66,3.74,2.51,82.6,82.2,8.27,0.92,Cond flagged by spike screen
2017-04-28,22:15:00,RR,14.63,5.12,4.11,2.77,82.3,81.8,8.23,1.16,Cond flagged by spike screen
2017-04-28,22:30:00,RR,14.64,6.78,5.44,3.74,83.1,82.6,8.25,1.42,Cond flagged by spike screen
2017-04-28,22:45:00,RR,14.52,10.17,8.13,5.77,83.7,83.3,8.24,1.69,Cond flagged by spike screen
2017-04-28,23:00:00,RR,14.34,12.80,10.19,7.39,84.5,84.0,8.26,1.98,Cond flagged by spike screen
2017-04-28,23:15:00,RR,14.16,15.61,12.38,9.15,86.1,85.7,8.36,2.27,NA
2017-04-28,23:30:00,RR,13.87,17.89,14.09,10.61,87.8,87.3,8.49,2.54,NA
2017-04-28,23:45:00,RR,13.46,20.20,15.75,12.10,89.4,88.9,8.65,2.77,NA
2017-04-29,00:00:00,RR,13.13,21.76,16.82,13.11,90.9,90.4,8.80,2.95,NA
2017-04-29,00:15:00,RR,12.93,22.88,17.60,13.85,92.3,91.8,8.94,3.06,NA
2017-04-29,00:30:00,RR,12.81,23.89,18.32,14.51,93.5,93.0,9.04,3.14,NA
2017-04-29,00:45:00,RR,12.74,24.68,18.90,15.03,94.6,94.1,9.13,3.19,NA
2017-04-29,01:00:00,RR,12.66,25.36,19.39,15.49,95.5,94.9,9.20,3.24,NA
2017-04-29,01:15:00,RR,12.55,26.02,19.83,15.92,96.5,96.0,9.30,3.28,NA
2017-04-29,01:30:00,RR,12.41,26.81,20.37,16.45,97.7,97.1,9.41,3.31,NA
2017-04-29,01:45:00,RR,12.27,27.42,20.75,16.86,98.6,98.0,9.50,3.32,NA
2017-04-29,02:00:00,RR,12.17,27.94,21.10,17.21,99.2,98.6,9.55,3.33,NA
2017-04-29,02:15:00,RR,12.10,28.28,21.31,17.43,99.7,99.1,9.61,3.31,NA
2017-04-29,02:30:00,RR,12.04,28.49,21.44,17.58,99.8,99.2,9.62,3.25,NA
2017-04-29,02:45:00,RR,12.04,28.61,21.53,17.66,100.0,99.5,9.64,3.18,Cond flagged by spike screen
2017-04-29,03:00:00,RR,12.14,30.00,22.63,18.60,99.3,98.7,9.49,3.06,Cond flagged by spike screen
2017-04-29,03:15:00,RR,12.18,31.93,24.11,19.91,99.1,98.5,9.38,2.95,Cond flagged by spike screen
2017-04-29,03:30:00,RR,12.33,31.13,23.60,19.37,97.0,96.5,9.19,2.85,Cond flagged by spike screen
2017-04-29,03:45:00,RR,12.53,30.18,22.99,18.73,94.0,93.5,8.90,2.72,Cond flagged by spike screen
2017-04-29,04:00:00,RR,12.70,28.76,22.00,17.77,91.1,90.6,8.65,2.57,NA
2017-04-29,04:15:00,RR,12.83,27.33,20.98,16.81,88.6,88.1,8.44,2.42,NA
2017-04-29,04:30:00,RR,12.95,26.20,20.17,16.05,86.2,85.7,8.23,2.26,NA
2017-04-29,04:45:00,RR,13.15,23.91,18.50,14.53,83.6,83.2,8.02,2.11,NA
2017-04-29,05:00:00,RR,13.34,21.84,16.97,13.17,81.7,81.2,7.87,1.96,NA
2017-04-29,05:15:00,RR,13.52,19.71,15.39,11.78,79.8,79.4,7.73,1.80,NA
2017-04-29,05:30:00,RR,13.69,17.44,13.67,10.32,78.2,77.7,7.61,1.66,NA
2017-04-29,05:45:00,RR,13.84,15.32,12.06,8.97,76.8,76.3,7.51,1.53,NA
2017-04-29,06:00:00,RR,13.94,13.71,10.82,7.96,75.7,75.2,7.43,1.40,NA
2017-04-29,06:15:00,RR,14.04,12.22,9.66,7.03,74.9,74.4,7.38,1.27,NA
2017-04-29,06:30:00,RR,14.13,10.82,8.58,6.17,74.4,73.9,7.36,1.15,NA
2017-04-29,06:45:00,RR,14.21,9.45,7.50,5.33,74.2,73.8,7.36,1.04,NA
2017-04-29,07:00:00,RR,14.27,8.23,6.54,4.60,74.2,73.8,7.39,0.93,NA
2017-04-29,07:15:00,RR,14.34,7.23,5.76,4.01,74.2,73.8,7.40,0.82,NA
2017-04-29,07:30:00,RR,14.41,6.41,5.12,3.52,74.3,73.9,7.43,0.73,NA
2017-04-29,07:45:00,RR,14.46,5.79,4.62,3.16,74.5,74.1,7.46,0.63,NA
2017-04-29,08:00:00,RR,14.51,5.31,4.25,2.88,74.7,74.3,7.48,0.54,NA
2017-04-29,08:15:00,RR,14.56,4.86,3.89,2.62,74.9,74.4,7.50,0.46,NA
2017-04-29,08:30:00,RR,14.63,4.54,3.64,2.44,75.0,74.6,7.51,0.38,NA
2017-04-29,08:45:00,RR,14.78,4.22,3.39,2.25,75.5,75.1,7.54,0.31,NA
2017-04-29,09:00:00,RR,14.85,4.01,3.23,2.14,75.5,75.1,7.54,0.24,NA
2017-04-29,09:15:00,RR,14.96,3.75,3.03,1.99,75.8,75.3,7.55,0.18,NA
2017-04-29,09:30:00,RR,14.99,3.58,2.89,1.89,75.9,75.5,7.57,0.13,NA
2017-04-29,09:45:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2017-04-29,10:00:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2017-04-29,10:15:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2017-04-29,10:30:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2017-04-29,10:45:00,RR,NA,NA,NA,NA,NA,NA,NA,NA,Sonde out of the water
2017-04-29,11:00:00,RR,15.08,5.47,4.44,2.97,73.9,73.5,7.31,0.85,Cond flagged by spike screen
2017-04-29,11:15:00,RR,15.11,6.15,4.99,3.37,74.0,73.6,7.30,1.08,Cond flagged by spike screen
2017-04-29,11:30:00,RR,15.11,8.17,6.63,4.56,74.4,74.0,7.28,1.34,Cond flagged by spike screen
2017-04-29,11:45:00,RR,14.93,11.94,9.65,6.86,75.4,75.0,7.30,1.61,Cond flagged by spike screen
2017-04-29,12:00:00,RR,14.90,13.55,10.94,7.86,76.7,76.3,7.39,1.88,Cond flagged by spike screen
2017-04-29,12:15:00,RR,14.66,15.89,12.75,9.33,78.3,77.9,7.51,2.14,Cond flagged by spike screen
2017-04-29,12:30:00,RR,14.41,18.03,14.38,10.70,80.6,80.1,7.70,2.39,NA
2017-04-29,12:45:00,RR,14.24,20.24,16.08,12.13,84.0,83.5,7.99,2.60,NA
2017-04-29,13:00:00,RR,14.13,21.96,17.40,13.25,87.0,86.5,8.24,2.78,NA
2017-04-29,13:15:00,RR,14.02,23.16,18.30,14.04,88.7,88.2,8.37,2.90,NA
2017-04-29,13:30:00,RR,13.90,23.91,18.84,14.53,89.5,89.0,8.45,2.97,NA
2017-04-29,13:45:00,RR,13.77,24.66,19.37,15.03,90.5,90.0,8.54,3.01,NA
2017-04-29,14:00:00,RR,13.65,25.37,19.87,15.50,91.1,90.6,8.59,3.03,NA
2017-04-29,14:15:00,RR,13.56,25.89,20.23,15.85,91.4,90.9,8.62,3.05,NA
2017-04-29,14:30:00,RR,13.49,26.27,20.49,16.10,91.8,91.3,8.66,3.04,NA
2017-04-29,14:45:00,RR,13.55,26.45,20.66,16.23,91.0,90.5,8.57,3.01,NA
2017-04-29,15:00:00,RR,13.47,26.60,20.74,16.33,92.4,91.9,8.71,2.95,NA
2017-04-29,15:15:00,RR,13.76,26.89,21.12,16.52,93.5,93.0,8.74,2.86,Cond flagged by spike screen
2017-04-29,15:30:00,RR,13.75,27.78,21.81,17.12,92.6,92.1,8.63,2.73,Temp and Cond flagged by spike screen
2017-04-29,15:45:00,RR,13.77,27.83,21.86,17.15,91.8,91.3,8.55,2.60,Temp and Cond flagged by spike screen
2017-04-29,16:00:00,RR,14.36,26.26,20.93,16.11,91.2,90.7,8.45,2.47,Temp and Cond flagged by spike screen
2017-04-29,16:15:00,RR,14.55,25.05,20.05,15.30,89.8,89.3,8.32,2.34,Cond flagged by spike screen
2017-04-29,16:30:00,RR,14.82,23.50,18.93,14.27,88.4,87.9,8.20,2.19,NA
2017-04-29,16:45:00,RR,15.13,21.31,17.29,12.83,86.5,86.0,8.04,2.05,NA
2017-04-29,17:00:00,RR,15.32,18.88,15.39,11.25,84.2,83.7,7.87,1.89,NA
2017-04-29,17:15:00,RR,15.53,17.00,13.93,10.04,82.8,82.3,7.76,1.74,NA
2017-04-29,17:30:00,RR,15.65,15.17,12.46,8.87,81.5,81.0,7.68,1.60,NA
2017-04-29,17:45:00,RR,15.72,13.44,11.06,7.79,80.5,80.1,7.62,1.46,NA
2017-04-29,18:00:00,RR,15.82,11.95,9.86,6.86,79.9,79.5,7.60,1.33,NA
2017-04-29,18:15:00,RR,15.94,10.61,8.77,6.04,79.6,79.2,7.59,1.20,NA
2017-04-29,18:30:00,RR,16.01,9.46,7.83,5.34,79.4,79.0,7.59,1.08,NA
2017-04-29,18:45:00,RR,16.06,8.55,7.09,4.79,79.3,78.8,7.59,0.97,NA
2017-04-29,19:00:00,RR,16.10,7.50,6.23,4.16,79.2,78.7,7.60,0.87,NA
2017-04-29,19:15:00,RR,16.10,6.58,5.46,3.62,79.2,78.8,7.64,0.77,NA
2017-04-29,19:30:00,RR,16.09,5.79,4.81,3.16,79.4,79.0,7.68,0.68,NA
2017-04-29,19:45:00,RR,16.09,5.24,4.35,2.84,79.5,79.0,7.70,0.59,NA
2017-04-29,20:00:00,RR,16.08,4.79,3.97,2.58,79.6,79.2,7.72,0.52,NA
2017-04-29,20:15:00,RR,16.07,4.40,3.65,2.36,79.7,79.2,7.74,0.44,NA
2017-04-29,20:30:00,RR,16.10,3.95,3.28,2.10,80.3,79.8,7.81,0.37,NA
2017-04-29,20:45:00,RR,16.14,3.66,3.04,1.94,80.4,79.9,7.82,0.30,NA
2017-04-29,21:00:00,RR,16.11,3.42,2.84,1.81,80.6,80.2,7.85,0.23,NA
2017-04-29,21:15:00,RR,16.10,3.21,2.67,1.69,80.7,80.2,7.87,0.18,NA
2017-04-29,21:30:00,RR,16.09,3.00,2.49,1.57,80.6,80.2,7.87,0.16,NA
2017-04-29,21:45:00,RR,16.11,2.96,2.46,1.55,80.1,79.7,7.82,0.25,NA
2017-04-29,22:00:00,RR,16.03,3.05,2.53,1.60,79.3,78.8,7.75,0.33,NA
2017-04-29,22:15:00,RR,16.01,3.60,2.98,1.91,78.5,78.1,7.66,0.45,NA
2017-04-29,22:30:00,RR,15.98,3.83,3.17,2.04,78.1,77.6,7.62,0.62,NA
2017-04-29,22:45:00,RR,16.00,4.56,3.78,2.45,77.4,77.0,7.53,0.82,Cond flagged by spike screen
2017-04-29,23:00:00,RR,15.92,5.47,4.52,2.97,76.6,76.2,7.44,1.04,Cond flagged by spike screen
2017-04-29,23:15:00,RR,15.82,7.04,5.81,3.89,77.3,76.8,7.48,1.30,Cond flagged by spike screen
2017-04-29,23:30:00,RR,15.66,10.17,8.36,5.77,77.8,77.4,7.47,1.56,Cond flagged by spike screen
2017-04-29,23:45:00,RR,15.49,13.11,10.72,7.58,79.9,79.4,7.61,1.83,Cond flagged by spike screen
2017-04-30,00:00:00,RR,15.34,15.17,12.37,8.88,81.1,80.6,7.69,2.11,NA
2017-04-30,00:15:00,RR,15.14,17.51,14.21,10.37,83.2,82.7,7.85,2.38,NA
2017-04-30,00:30:00,RR,14.84,20.18,16.26,12.09,85.4,84.9,8.02,2.63,NA
2017-04-30,00:45:00,RR,14.51,21.54,17.23,12.98,87.6,87.1,8.24,2.84,NA
2017-04-30,01:00:00,RR,14.29,22.88,18.20,13.86,89.1,88.6,8.37,3.02,NA
2017-04-30,01:15:00,RR,14.13,23.88,18.92,14.52,90.4,89.9,8.49,3.12,NA
2017-04-30,01:30:00,RR,13.99,25.37,20.04,15.51,91.7,91.2,8.59,3.19,NA
2017-04-30,01:45:00,RR,13.88,25.91,20.41,15.87,92.5,92.0,8.67,3.24,NA
2017-04-30,02:00:00,RR,13.76,26.55,20.85,16.30,93.3,92.8,8.74,3.28,NA
2017-04-30,02:15:00,RR,13.64,27.09,21.21,16.66,94.1,93.6,8.82,3.31,NA
2017-04-30,02:30:00,RR,13.49,27.72,21.63,17.08,95.1,94.5,8.91,3.34,NA
2017-04-30,02:45:00,RR,13.34,28.33,22.02,17.49,96.0,95.4,9.00,3.35,NA
2017-04-30,03:00:00,RR,13.22,28.75,22.28,17.77,96.5,96.0,9.06,3.34,NA
2017-04-30,03:15:00,RR,13.15,28.96,22.41,17.91,96.3,95.7,9.04,3.31,Cond flagged by spike screen
